chr3_124194507_124259495	KALRN
chr3_124259495_124341315	KALRN
chr3_127066896_127558487	LINC02016,PODXL2,ABTB1,MCM2,MGLL,TPRA1,MIR7976,MIR6825,LINC01471
chr3_127558487_127574181	NA
chr3_127574181_127614379	NA
chr3_127614379_127847128	KBTBD12,RUVBL1-AS1,RUVBL1,SEC61A1
chr3_127847128_127897542	RUVBL1,EEFSEC
chr3_127897542_127996886	EEFSEC
chr3_127996886_128067537	EEFSEC
chr3_128067537_128213335	GATA2-AS1,GATA2,DNAJB8-AS1,DNAJB8,EEFSEC
chr3_128213335_128246285	GATA2-AS1,LOC90246
chr3_128246285_128685960	LOC653712,ACAD9,RPN1,RAB7A,LINC01565
chr3_129003906_129139779	HMCES,EFCAB12,SNORA7B,H1FX,RPL32P3,H1FX-AS1
chr3_129139779_129300392	H1FOO,EFCAB12,RHO,PLXND1,MBD4,IFT122
chr3_129300392_129337196	PLXND1
chr3_129337196_129431199	TMCC1
chr3_129431199_129605636	TMCC1
chr3_129605636_129675702	TMCC1-AS1,TMCC1
chr3_130808741_130860009	NEK11
chr3_130860009_130905508	NEK11
chr3_130905508_131216537	MRPL3,NEK11,NUDT16P1,NUDT16,SNORA58,LOC339874
chr3_131216537_131227432	MRPL3
chr3_131227432_131311324	CPNE4
chr3_131311324_131414440	CPNE4
chr3_131414440_131450299	CPNE4
chr3_131450299_131481050	CPNE4
chr3_131481050_131545665	CPNE4
chr3_131545665_131670172	CPNE4
chr3_131670172_131837368	MIR5704,CPNE4
chr3_131837368_131862207	NA
chr3_131862207_132008457	NA
chr3_132008457_132045841	NA
chr3_132045841_132054516	NA
chr3_132054516_132101484	NA
chr3_132101484_132141124	NA
chr3_132141124_132360247	NA
chr3_132360247_132464125	NA
chr3_132464125_132546100	NA
chr3_132546100_132583525	NA
chr3_132583525_132823807	NA
chr3_132823807_132908404	NA
chr3_132908404_133041957	NA
chr3_133041957_133075916	NA
chr3_133075916_133194595	NA
chr3_133194595_133306862	NA
chr3_133306862_133409134	NA
chr3_133409134_133556084	NA
chr3_133556084_133601575	NA
chr3_133601575_133638239	NA
chr3_133638239_133685852	NA
chr4_381490_451238	ZNF721,ABCA11P
chr4_451238_516843	ZNF721,PIGG,ABCA11P
chr4_516843_545755	PIGG
chr4_545755_1108804	ATP5I,SLC26A1,IDUA,GAK,PCGF3,RNF212,DGKQ,LOC100129917,MFSD7,PDE6B,CPLX1,TMEM175,FGFRL1,MYL5,LOC105374344
chr4_1108804_1194140	TMED11P,SPON2,LOC100130872,LOC105374344
chr4_1194140_2554633	TMEM129,NSD2,FGFR3,SLBP,SCARNA22,UVSSA,CFAP99,MXD4,LETM1,CTBP1-AS2,CTBP1-AS,SPON2,NAT8L,MAEA,FAM53A,LOC100130872,NKX1-1,ZFYVE28,CTBP1,POLN,CRIPAK,HAUS3,C4orf48,RNF4,TACC3,NELFA,MIR4800,MIR943
chr4_2554633_2866501	FAM193A,TNIP2,SH3BP2,ADD1
chr4_2866501_2979959	NOP14,NOP14-AS1,GRK4,ADD1,MFSD10
chr4_2979959_3161723	HTT-AS,GRK4,HTT
chr4_3161723_4033770	FAM86EP,MSANTD1,LOC100133461,ADRA2C,LRPAP1,DOK7,LINC00955,HGFAC,HTT,RGS12
chr4_4033770_4236985	OTOP1
chr4_4236985_4357254	LYAR,TMEM128,ZBTB49
chr4_4357254_4428504	STX18,NSG1
chr4_4428504_4674806	STX18,STX18-AS1,STX18-IT1
chr4_4674806_4886947	LINC01396,LOC101928279,STX18-AS1,MSX1
chr4_4886947_4972412	LOC101928306
chr4_4972412_5007949	LOC101928306
chr4_5007949_5042391	CYTL1
chr4_5042391_5071938	STK32B
chr4_5071938_5129003	STK32B
chr4_5129003_5240433	STK32B
chr4_5240433_5337245	STK32B
chr4_5337245_5406490	STK32B
chr4_5406490_5490921	STK32B
chr4_5490921_5559929	STK32B,LINC01587
chr4_5559929_5716302	EVC,EVC2
chr4_5716302_5809701	EVC
chr4_5809701_5882536	CRMP1,EVC
chr4_5882536_5994606	CRMP1,MIR378D1
chr4_5994606_6087350	JAKMIP1
chr4_6087350_6557255	PPP2R2C,JAKMIP1,LOC285484,WFS1
chr4_6557255_6816405	KIAA0232,MRFAP1,LOC93622,PPP2R2C,LOC105374366,MAN2B2,BLOC1S4,MRFAP1L1,S100P
chr4_6816405_6868774	KIAA0232
chr4_6868774_6994097	KIAA0232,TBC1D14
chr4_6994097_8684515	LOC389199,PSAPL1,TADA2B,ACOX3,TRMT44,GRPEL1,CCDC96,SH3TC1,AFAP1,GPR78,MIR95,AFAP1-AS1,ABLIM2,MIR4274,CPZ,SORCS2,TBC1D14,HTRA3,FLJ36777,LOC100129931,MIR4798
chr4_8684515_8780338	NA
chr4_8780338_8878661	HMX1
chr4_8878661_8922113	NA
chr4_8922113_8976182	LOC650293
chr4_8976182_9483503	USP17L13,USP17L28,USP17L24,USP17L6P,USP17L19,USP17L20,USP17L27,USP17L22,USP17L30,USP17L12,USP17L17,USP17L26,USP17L18,DEFB131,USP17L25,USP17L15,USP17L21,USP17L10,USP17L9P,USP17L5,USP17L29,USP17L11
chr4_9483503_9755679	MIR548I2
chr4_9755679_9831926	SLC2A9,DRD5
chr4_9831926_9878350	SLC2A9
chr4_9878350_10013683	SLC2A9
chr4_10013683_10085515	SLC2A9,MIR3138,WDR1
chr4_10085515_10130153	WDR1
chr4_10130153_10325643	NA
chr4_10325643_10386701	NA
chr4_10386701_10484347	ZNF518B
chr4_10484347_10592938	CLNK
chr4_10592938_10660907	CLNK
chr4_10660907_10709739	CLNK
chr4_10709739_10924460	NA
chr4_10924460_10987887	NA
chr4_10987887_11230441	NA
chr4_11230441_11450648	HS3ST1,MIR572
chr4_11450648_11471432	NA
chr4_11471432_11539364	NA
chr4_11539364_11594926	NA
chr4_11594926_11679573	NA
chr4_11679573_11817482	NA
chr4_11817482_11871645	NA
chr4_11871645_12022270	NA
chr4_12022270_12102118	NA
chr4_12102118_12260735	LOC101929019
chr4_12260735_12295795	NA
chr4_12295795_12559652	NA
chr4_12559652_12806984	NA
chr4_12806984_12864636	NA
chr4_12864636_12923799	NA
chr4_12923799_12982781	NA
chr4_12982781_13014410	NA
chr4_13014410_13057410	NA
chr4_13057410_13088071	NA
chr4_13088071_13217859	NA
chr4_13217859_13238399	NA
chr4_13238399_13314933	NA
chr4_13314933_13356420	NA
chr4_13356420_13503028	RAB28
chr4_13503028_13636087	LINC01096,MIR5091,NKX3-2,BOD1L1,LINC01097
chr4_13636087_13700376	LINC01182
chr4_13700376_13738244	LINC01182
chr4_13738244_13811552	LINC01182
chr4_13811552_13995832	LINC01182
chr4_13995832_14049167	NA
chr4_14049167_14141538	LINC01085
chr4_14141538_14304169	LINC01085
chr4_14304169_14461197	NA
chr4_14461197_14574581	LINC00504
chr4_14574581_14711831	LINC00504
chr4_14711831_14762969	LINC00504
chr4_14762969_14796790	LINC00504
chr4_14796790_14849849	LINC00504
chr4_14849849_14885590	LINC00504
chr4_14885590_14939403	CPEB2-AS1,LINC00504
chr4_14939403_14958052	CPEB2-AS1
chr4_14958052_15029621	CPEB2,CPEB2-AS1,LOC101929095
chr4_15029621_15208327	CPEB2,LOC101929095
chr4_15208327_15256547	LOC101929095
chr4_15256547_15392756	LOC101929095,C1QTNF7
chr4_15392756_15425970	LOC101929095,C1QTNF7
chr4_15425970_15447207	LOC101929095,C1QTNF7
chr4_15447207_15486878	CC2D2A,C1QTNF7
chr4_15486878_15533738	CC2D2A
chr4_15533738_15743168	BST1,CC2D2A,FAM200B,FBXL5
chr4_15743168_15777249	NA
chr4_15777249_15852632	CD38
chr4_15852632_15941428	CD38,FGFBP1
chr4_15941428_16058409	PROM1,FGFBP2
chr4_16058409_16102554	PROM1
chr4_16102554_16214451	TAPT1
chr4_16214451_16256880	TAPT1,TAPT1-AS1
chr4_16256880_16378374	TAPT1-AS1
chr4_16378374_16470619	NA
chr4_16470619_16596841	LDB2
chr4_16596841_16630986	LDB2
chr4_16630986_16648879	LDB2
chr4_16648879_16809452	LDB2
chr4_16809452_16856568	LDB2
chr4_16856568_16929411	LDB2
chr4_16929411_17042416	NA
chr4_17042416_17210294	LOC101929123
chr4_17210294_17293062	NA
chr4_17293062_17329391	NA
chr4_17329391_17343338	NA
chr4_17343338_17426488	NA
chr4_17426488_17473009	NA
chr4_17473009_17557220	CLRN2,QDPR
chr4_17557220_17740954	FAM184B,MED28,LAP3
chr4_17740954_17923630	FAM184B,DCAF16,NCAPG,LCORL
chr4_17923630_17987565	LCORL
chr4_17987565_18035477	LCORL
chr4_18035477_18096512	NA
chr4_18096512_18153915	NA
chr4_18153915_18231799	NA
chr4_18231799_18281528	NA
chr4_18281528_18351858	NA
chr4_18351858_18399442	NA
chr4_18399442_18688314	NA
chr4_18688314_18785527	NA
chr4_18785527_19466058	NA
chr4_19466058_19494430	NA
chr4_19494430_19586664	NA
chr4_19586664_19824960	NA
chr4_19824960_19875109	NA
chr4_19875109_19894292	NA
chr4_19894292_19997492	NA
chr4_19997492_20034454	NA
chr4_20034454_20140164	NA
chr4_20140164_20164080	NA
chr4_20164080_20219527	NA
chr4_20219527_20403913	SLIT2-IT1,SLIT2
chr4_20403913_20459501	SLIT2
chr4_20459501_20620078	MIR218-1,SLIT2
chr4_20620078_20638109	SLIT2
chr4_20638109_20774906	KCNIP4,PACRGL
chr4_20774906_20808004	KCNIP4
chr4_20808004_20935433	KCNIP4
chr4_20935433_21022027	KCNIP4
chr4_21022027_21060397	KCNIP4
chr4_21060397_21116013	KCNIP4
chr4_21116013_21301024	KCNIP4
chr4_21301024_21540586	KCNIP4,MIR7978
chr4_21540586_21574138	KCNIP4
chr4_21574138_21732236	KCNIP4,LOC105374516
chr4_21732236_21887747	KCNIP4,KCNIP4-IT1
chr4_21887747_21920126	KCNIP4
chr4_21920126_21979929	KCNIP4
chr4_21979929_22100621	NA
chr4_22100621_22124019	NA
chr4_22124019_22219017	NA
chr4_22219017_22264256	NA
chr4_22264256_22307833	NA
chr4_22307833_22365414	LOC100505912
chr4_22365414_22494102	ADGRA3
chr4_22494102_22829079	ADGRA3,GBA3
chr4_22829079_23044216	NA
chr4_23044216_23072537	NA
chr4_23072537_23210169	NA
chr4_23210169_23311845	NA
chr4_23311845_23438358	NA
chr4_23438358_23498005	NA
chr4_23498005_23629219	NA
chr4_23629219_23693546	NA
chr4_23693546_23758165	NA
chr4_23758165_23795903	PPARGC1A
chr4_23795903_24190701	PPARGC1A
chr4_24190701_24374394	PPARGC1A
chr4_24374394_24451381	PPARGC1A
chr4_24451381_24462108	PPARGC1A
chr4_24462108_24501904	PPARGC1A
chr4_24501904_24615799	MIR573,DHX15
chr4_24615799_24694750	NA
chr4_24694750_24719748	NA
chr4_24719748_24732024	NA
chr4_24732024_24784464	NA
chr4_24784464_24862022	SOD3,CCDC149
chr4_24862022_24925141	CCDC149
chr4_24925141_24980813	CCDC149
chr4_24980813_25018380	LGI2,CCDC149
chr4_25018380_25121218	LGI2
chr4_25121218_25193115	SEPSECS,SEPSECS-AS1
chr4_25193115_25212114	SEPSECS-AS1
chr4_25212114_25437363	ANAPC4,PI4K2B,ZCCHC4
chr4_25437363_25523056	NA
chr4_25523056_25584069	LOC101929161
chr4_25584069_25634362	NA
chr4_25634362_25907254	SLC34A2,SEL1L3
chr4_25907254_25953042	SMIM20
chr4_25953042_26063079	NA
chr4_26063079_26090989	NA
chr4_26090989_26177282	NA
chr4_26177282_26223964	NA
chr4_26223964_26239301	NA
chr4_26239301_26291300	NA
chr4_26291300_26332137	RBPJ
chr4_26332137_26462786	RBPJ
chr4_26462786_26544978	CCKAR
chr4_26544978_26597758	TBC1D19
chr4_26597758_26652384	TBC1D19
chr4_26652384_26757925	TBC1D19
chr4_26757925_26817584	NA
chr4_26817584_26822124	NA
chr4_26822124_26872763	LOC105374546,STIM2
chr4_26872763_26906579	STIM2
chr4_26906579_26998123	STIM2
chr4_26998123_27058989	STIM2
chr4_27058989_27168648	NA
chr4_27168648_27313257	LOC101929199
chr4_27313257_27356059	NA
chr4_27356059_27399003	NA
chr4_27399003_27507211	NA
chr4_27507211_27544189	NA
chr4_27544189_27727655	NA
chr4_27727655_27760845	NA
chr4_27760845_27806003	NA
chr4_27806003_27829704	NA
chr4_27829704_27894894	NA
chr4_27894894_27903957	NA
chr4_27903957_27991733	NA
chr4_27991733_28161946	NA
chr4_28161946_28213716	NA
chr4_28213716_28267099	NA
chr4_28267099_28356593	NA
chr4_28356593_28446811	NA
chr4_28446811_28549612	NA
chr4_28549612_28625406	NA
chr4_28625406_28643963	NA
chr4_28643963_28774115	NA
chr4_28774115_28815911	NA
chr4_28815911_29122625	MIR4275
chr4_29122625_29178895	NA
chr4_29178895_29266046	NA
chr4_29266046_29523205	NA
chr4_29523205_29646120	NA
chr4_29646120_29729184	NA
chr4_29729184_29734931	NA
chr4_29734931_29833626	NA
chr4_29833626_29931959	NA
chr4_29931959_30146962	NA
chr4_30146962_30194951	NA
chr4_30194951_30243782	NA
chr4_30243782_30347992	NA
chr4_30347992_30466895	NA
chr4_30466895_30482895	NA
chr4_30482895_30522823	NA
chr4_30522823_30690536	NA
chr4_30690536_31046289	PCDH7
chr4_31046289_31158157	PCDH7
chr4_31158157_31344762	LOC102723778
chr4_31344762_31684521	NA
chr4_31684521_31786529	NA
chr4_31786529_31920199	NA
chr4_31920199_31953184	NA
chr4_31953184_32119633	LOC105377651,LOC102723828
chr4_32119633_32180305	LOC102723828
chr4_32180305_32235195	NA
chr4_32235195_32342420	NA
chr4_32342420_32412995	LOC101927363
chr4_32412995_32444514	NA
chr4_32444514_32458638	NA
chr4_32458638_32478628	NA
chr4_32478628_32538592	NA
chr4_32538592_32654860	NA
chr4_32654860_32662969	NA
chr4_32662969_32751491	NA
chr4_32751491_33064678	NA
chr4_33064678_33140611	NA
chr4_33140611_33215079	NA
chr4_33215079_33296819	NA
chr4_33296819_33319558	NA
chr4_33319558_33691947	NA
chr4_33691947_33756016	NA
chr4_33756016_33816872	NA
chr4_33816872_34055795	LOC101928622
chr4_34055795_34127112	NA
chr4_34127112_34179731	NA
chr4_34179731_34245803	NA
chr4_34245803_34330516	NA
chr4_34330516_34382601	NA
chr4_34382601_34397086	NA
chr4_34397086_34702553	NA
chr4_34702553_34848817	NA
chr4_34848817_34898504	NA
chr4_34898504_34967975	NA
chr4_34967975_35199585	NA
chr4_35199585_35269471	NA
chr4_35269471_35305007	NA
chr4_35305007_35392056	NA
chr4_35392056_35469568	NA
chr4_35469568_35491946	NA
chr4_35491946_35517752	NA
chr4_35517752_35582900	NA
chr4_35582900_35614269	NA
chr4_35614269_35675845	NA
chr4_35675845_35819589	NA
chr4_35819589_35925894	NA
chr4_35925894_35952589	NA
chr4_35952589_35998688	NA
chr4_35998688_36041167	NA
chr4_36041167_36084878	ARAP2
chr4_36084878_36116048	ARAP2
chr4_36116048_36167435	ARAP2
chr4_36167435_36183672	ARAP2
chr4_36183672_36212108	ARAP2
chr4_36212108_36238684	ARAP2
chr4_36238684_36301103	DTHD1,LOC439933,ARAP2
chr4_36301103_36329718	DTHD1
chr4_36329718_36365388	DTHD1
chr4_36365388_36483416	MIR1255B1
chr4_36483416_36634021	NA
chr4_36634021_36739954	NA
chr4_36739954_36819699	NA
chr4_36819699_36877229	NA
chr4_36877229_36954454	NA
chr4_36954454_37042486	LOC100508631
chr4_37042486_37111770	NA
chr4_37111770_37225231	NA
chr4_37225231_37379471	MIR4801,NWD2
chr4_37379471_37419276	NWD2
chr4_37419276_37504524	NWD2,C4orf19
chr4_37504524_37564067	C4orf19
chr4_37564067_37578753	C4orf19
chr4_37578753_37621664	RELL1,C4orf19
chr4_37621664_37633524	RELL1
chr4_37633524_37802297	RELL1
chr4_37802297_37978241	PGM2,TBC1D1,PTTG2
chr4_37978241_37983941	TBC1D1
chr4_37983941_38031326	TBC1D1
chr4_38031326_38087901	TBC1D1
chr4_38087901_38218150	TBC1D1
chr4_38218150_38240481	NA
chr4_38240481_38291373	NA
chr4_38291373_38478274	LINC01258
chr4_38478274_38519810	LINC01258
chr4_38519810_38614377	LINC01258,KLF3-AS1
chr4_38614377_38647704	KLF3-AS1
chr4_38647704_38694487	KLF3-AS1,KLF3
chr4_38694487_38770438	KLF3
chr4_38770438_38786056	TLR10
chr4_38786056_38865409	TLR6,TLR1
chr4_38865409_38899216	MIR574,FAM114A1
chr4_38899216_39037431	TMEM156,FAM114A1
chr4_39037431_39113418	KLHL5
chr4_39113418_39152655	KLHL5
chr4_39152655_39191496	WDR19
chr4_39191496_39280941	WDR19
chr4_39280941_39332463	WDR19,RFC1
chr4_39332463_39391205	RFC1
chr4_39391205_39437389	MIR5591,KLB
chr4_39437389_39477685	LIAS,KLB,RPL9
chr4_39477685_39610971	LOC401127,UGDH,LIAS,UGDH-AS1,SMIM14
chr4_39610971_39872103	PDS5A,SMIM14,UBE2K
chr4_39872103_39920068	PDS5A
chr4_39920068_40002743	PDS5A
chr4_40002743_40088037	N4BP2,LOC344967
chr4_40088037_40137267	N4BP2
chr4_40137267_40170300	N4BP2
chr4_40170300_40268773	RHOH
chr4_40268773_40310842	LOC101060498
chr4_40310842_40472428	LOC101060498,CHRNA9,RBM47
chr4_40472428_40640803	RBM47,MIR4802
chr4_40640803_40749208	NA
chr4_40749208_40787881	NSUN7
chr4_40787881_40854043	APBB2,NSUN7
chr4_40854043_40868803	APBB2
chr4_40868803_41026313	APBB2
chr4_41026313_41096945	APBB2
chr4_41096945_41241702	UCHL1-AS1,APBB2
chr4_41241702_41281375	UCHL1-AS1,UCHL1
chr4_41281375_41331310	NA
chr4_41331310_41484277	LIMCH1
chr4_41484277_41671143	LIMCH1
chr4_41671143_41709756	LIMCH1
chr4_41709756_41790668	PHOX2B
chr4_41790668_41843534	NA
chr4_41843534_41927576	LINC00682
chr4_41927576_42006780	TMEM33,SLC30A9,DCAF4L1
chr4_42006780_42160211	SLC30A9,BEND4
chr4_42160211_42230268	NA
chr4_42230268_42294890	NA
chr4_42294890_42378746	LOC105374428
chr4_42378746_42622158	ATP8A1,LOC105374428,SHISA3
chr4_42622158_42687066	ATP8A1
chr4_42687066_42860247	NA
chr4_42860247_43171048	GRXCR1
chr4_43171048_43259525	NA
chr4_43259525_43284853	NA
chr4_43284853_43377391	NA
chr4_43377391_43463204	NA
chr4_43463204_43723231	NA
chr4_43723231_43764727	NA
chr4_43764727_43868860	NA
chr4_43868860_44030822	LVCAT1
chr4_44030822_44109335	NA
chr4_44109335_44122743	NA
chr4_44122743_44166780	NA
chr4_44166780_44279473	KCTD8
chr4_44279473_44566242	KCTD8
chr4_44566242_44719193	GUF1,GNPDA2,YIPF7
chr4_44719193_44770556	GNPDA2
chr4_44770556_44784910	NA
chr4_44784910_44867102	NA
chr4_44867102_44925017	NA
chr4_44925017_44986369	NA
chr4_44986369_45011557	NA
chr4_45011557_45261044	NA
chr4_45261044_45342407	NA
chr4_45342407_45436819	NA
chr4_45436819_45520980	NA
chr4_45520980_45586445	NA
chr4_45586445_45620284	NA
chr4_45620284_45702595	NA
chr4_45702595_45730345	NA
chr4_45730345_45773857	NA
chr4_45773857_45837886	NA
chr4_45837886_45907664	NA
chr4_45907664_45987647	NA
chr4_45987647_46084013	GABRG1
chr4_46084013_46317198	GABRG1,GABRA2
chr4_46317198_46386307	GABRA2
chr4_46386307_46438312	GABRA2
chr4_46438312_46562755	NA
chr4_46562755_46668566	NA
chr4_46668566_46693236	NA
chr4_46693236_46888851	COX7B2
chr4_46888851_46963634	COX7B2,GABRA4
chr4_46963634_47075884	GABRA4,GABRB1
chr4_47075884_47143663	GABRB1
chr4_47143663_47192338	GABRB1
chr4_47192338_47342245	GABRB1
chr4_47342245_47371831	GABRB1
chr4_47371831_47413560	GABRB1
chr4_47413560_47481567	COMMD8,GABRB1
chr4_47481567_47570660	ATP10D
chr4_47570660_47830860	ATP10D,MIR8053,CORIN
chr4_47830860_47868197	NFXL1,LOC101927179,CORIN
chr4_47868197_47951435	NFXL1,CNGA1,LOC101927157,LOC101927179
chr4_47951435_47964793	CNGA1,LOC101927157
chr4_47964793_48009460	CNGA1,LOC101927157
chr4_48009460_48224736	CNGA1,TEC,TXK,NIPAL1
chr4_48224736_48247403	TEC
chr4_48247403_48462236	TEC,SLAIN2
chr4_55275148_55360367	NA
chr4_55360367_55556115	KIT,LOC339978
chr4_55556115_55671577	KIT
chr4_55671577_55714230	NA
chr4_55714230_55736529	NA
chr4_55736529_55766658	NA
chr4_55766658_55886541	NA
chr4_55886541_55923764	NA
chr4_55923764_56012142	KDR
chr4_56012142_56048394	NA
chr4_56048394_56115529	NA
chr4_56115529_56147645	NA
chr4_56147645_56184042	NA
chr4_56184042_56381287	CLOCK,SRD5A3-AS1,TMEM165,SRD5A3
chr4_56381287_56474945	CLOCK,PDCL2,NMU
chr4_57156853_57183332	KIAA1211
chr4_57183332_57319358	AASDH,KIAA1211,PAICS,PPAT
chr4_57319358_57395514	ARL9,SRP72,PAICS
chr4_57468444_57497127	THEGL
chr4_57497127_57512330	NA
chr4_57512330_57550614	HOPX
chr4_57550614_57561450	NA
chr4_57561450_57620581	NA
chr4_57620581_57697095	SPINK2
chr4_57697095_57920124	POLR2B,NOA1,REST,IGFBP7
chr4_57920124_58002637	IGFBP7-AS1,IGFBP7
chr4_58002637_58026148	IGFBP7-AS1
chr4_58026148_58101331	IGFBP7-AS1
chr4_58101331_58174516	NA
chr4_58174516_58259959	NA
chr4_58259959_58322517	LOC101928851
chr4_58322517_58396170	LOC101928851
chr4_58396170_58555939	NA
chr4_58555939_58944192	NA
chr4_58944192_59043131	NA
chr4_59043131_59062696	NA
chr4_59062696_59108771	NA
chr4_59108771_59201299	NA
chr4_59201299_59287750	NA
chr4_59287750_59414221	LOC105377671
chr4_59414221_59490373	NA
chr4_59490373_59543242	NA
chr4_59543242_59624093	NA
chr4_59624093_59646410	NA
chr4_59646410_59921852	LOC105377247,LOC105377245
chr4_59921852_59971171	NA
chr4_59971171_59987225	NA
chr4_59987225_60066883	NA
chr4_60066883_60145588	NA
chr4_60145588_60181697	NA
chr4_60181697_60278447	NA
chr4_60278447_60556212	NA
chr4_60556212_60619018	NA
chr4_60619018_60666253	NA
chr4_60666253_60711676	NA
chr4_60711676_60795411	NA
chr4_60795411_60933153	NA
chr4_60933153_60955550	NA
chr4_60955550_61078274	NA
chr4_61078274_61121659	NA
chr4_61121659_61372929	NA
chr4_61372929_61432841	NA
chr4_61432841_61489698	NA
chr4_61489698_61629650	NA
chr4_61629650_61703284	NA
chr4_61703284_61743637	NA
chr4_61743637_61776687	NA
chr4_61776687_61788739	MIR548AG1
chr4_61788739_62057061	NA
chr4_62057061_62110115	ADGRL3
chr4_62110115_62147498	ADGRL3
chr4_62147498_62260999	ADGRL3
chr4_62260999_62295700	ADGRL3
chr4_62295700_62402440	ADGRL3
chr4_62402440_62498605	ADGRL3
chr4_62498605_62550275	ADGRL3
chr4_62550275_62670237	ADGRL3
chr4_62670237_62724029	ADGRL3
chr4_62724029_62769506	ADGRL3
chr4_65101687_65357347	TECRL
chr4_65357347_65435862	NA
chr4_65435862_65485115	NA
chr4_65485115_65585867	NA
chr4_65585867_65633838	NA
chr4_65633838_65750895	NA
chr4_65750895_65827806	LOC401134
chr4_65827806_65876167	LOC401134
chr4_65876167_65945798	NA
chr4_65945798_65970774	NA
chr4_65970774_66014454	NA
chr4_66014454_66069669	NA
chr4_66069669_66143080	NA
chr4_66143080_66279979	EPHA5
chr4_66279979_66292558	EPHA5
chr4_66292558_66328522	EPHA5
chr4_66328522_66392923	EPHA5
chr4_66392923_66474712	EPHA5
chr4_66474712_66540329	EPHA5,EPHA5-AS1
chr4_66540329_66557413	EPHA5-AS1
chr4_66557413_66691323	EPHA5-AS1
chr4_66691323_67105150	NA
chr4_67105150_67126826	NA
chr4_67126826_67213557	MIR1269A
chr4_67213557_67290503	NA
chr4_67290503_67364698	NA
chr4_67364698_67372153	NA
chr4_67372153_67433840	NA
chr4_67433840_67731829	NA
chr4_67731829_67755165	NA
chr4_67755165_67812966	NA
chr4_67812966_67853957	NA
chr4_67853957_67881827	NA
chr4_67881827_67933410	NA
chr4_67933410_68226447	NA
chr4_68226447_68298277	LOC101927237
chr4_68298277_68376067	CENPC
chr4_68376067_68436262	CENPC,STAP1
chr4_68436262_68484866	UBA6,STAP1
chr4_68484866_68675696	UBA6-AS1,GNRHR,UBA6
chr4_68675696_68752573	TMPRSS11D
chr4_68752573_68817860	TMPRSS11A
chr4_68817860_68858184	TMPRSS11GP,TMPRSS11A
chr4_68858184_68908852	TMPRSS11GP
chr4_68908852_68998259	SYT14P1,LOC550113,TMPRSS11F
chr4_68998259_69056360	TMPRSS11BNL,FTLP10
chr4_69056360_69075471	TMPRSS11BNL,FTLP10
chr4_69075471_69100448	TMPRSS11BNL,TMPRSS11B,FTLP10
chr4_69100448_69149908	TMPRSS11B
chr4_69149908_69209744	YTHDC1
chr4_69209744_69249408	YTHDC1
chr4_69249408_69421503	UGT2B17,TMPRSS11E
chr4_69421503_69506661	UGT2B17
chr4_69506661_69568449	UGT2B15
chr4_69568449_69617099	NA
chr4_69617099_69665136	NA
chr4_69665136_69756125	UGT2B10
chr4_69756125_69849728	UGT2A3
chr4_69849728_69891177	UGT2B10
chr4_69891177_69903412	NA
chr4_69903412_69941578	NA
chr4_69941578_70092815	UGT2B11,LOC105377267,UGT2B7
chr4_70092815_70319914	UGT2B28
chr4_70319914_70376545	UGT2B4
chr4_70376545_70534371	UGT2A2,UGT2A1,UGT2B4
chr4_70534371_70633550	SULT1B1
chr4_70633550_70688288	NA
chr4_70688288_70734242	SULT1E1
chr4_70734242_70833448	CSN1S1,CSN2
chr4_70833448_70925037	STATH,HTN3,HTN1
chr4_70925037_70975311	CSN1S2AP
chr4_70975311_71099800	PRR27,FDCSP,CSN1S2BP,ODAM
chr4_71099800_71291445	SMR3A,SMR3B,OPRPN,CABS1,CSN3,FDCSP
chr4_71291445_71312392	MUC7
chr4_71312392_71361231	MUC7
chr4_71361231_71444202	AMTN
chr4_71444202_71632839	JCHAIN,RUFY3,UTP3,AMBN,ENAM
chr4_71632839_71657456	RUFY3
chr4_71657456_71682369	RUFY3,GRSF1
chr4_71682369_71729697	GRSF1
chr4_71729697_71861952	MOB1B,DCK
chr4_71861952_71893415	DCK
chr4_71893415_71913447	DCK
chr4_71913447_71991787	NA
chr4_71991787_72006415	NA
chr4_72006415_72121588	SLC4A4
chr4_72121588_72152605	SLC4A4
chr4_72152605_72185027	SLC4A4
chr4_72185027_72301200	SLC4A4
chr4_72301200_72454384	SLC4A4
chr4_72454384_72497566	NA
chr4_72497566_72679034	GC
chr4_72679034_72768908	NA
chr4_72768908_72933830	NPFFR2
chr4_72933830_73025449	NPFFR2
chr4_73025449_73064345	NA
chr4_73064345_73094200	NA
chr4_73094200_73199311	ADAMTS3
chr4_73199311_73255040	ADAMTS3
chr4_73255040_73304270	ADAMTS3
chr4_73304270_73424764	ADAMTS3
chr4_73424764_73444820	ADAMTS3
chr4_73444820_73492894	NA
chr4_73492894_73530954	NA
chr4_73530954_73620320	NA
chr4_73620320_73692083	NA
chr4_73692083_73758572	NA
chr4_73758572_73872820	NA
chr4_73872820_73934132	COX18
chr4_73934132_74074081	ANKRD17,COX18
chr4_74074081_74155355	ANKRD17
chr4_74155355_74240485	NA
chr4_74240485_74436922	AFM,LOC728040,ALB,AFP
chr4_74436922_74506659	RASSF6
chr4_74506659_74538591	NA
chr4_74538591_74636558	CXCL8
chr4_74636558_74657074	NA
chr4_74657074_74699426	NA
chr4_74699426_74839369	CXCL1,PF4V1,CXCL6
chr4_74839369_74971872	CXCL2,PPBPP2,CXCL3,PPBP,PF4,CXCL5
